NIXID ZU 11  P617 ZU 11 N 2   0 600 H57
 P617 ZU 11 MAVRA RP 11 N 1   0 600 H57
 P617 ZU 11 MAVRA RP 11 N 2   0 600 H57
  JIG ZL  3  P503 ZL 11 N 1   0 600 H59
  JIG ZL  3  P503 ZL 11 N 2   0 600 H59
 P503 ZL 11   P29 ZL 11 N 1   0 600 H59
 P503 ZL 11   P29 ZL 11 N 2   0 600 H59
  P29 ZL 11   CGA ZL  3 N 1   0 600 H59
  P29 ZL 11   CGA ZL  3 N 2   0 600 H59
  CGA ZL  3  P370 ZL 11 N 1   0 600 H59
  CGA ZL  3  P370 ZL 11 N 2   0 600 H59
 P370 ZL 11   NSH OI  3 N 1   0 600 H59
 P370 ZL 11   NSH OI  3 N 2   0 600 H59
  XNN ZL  3 PANRA ZL 11 N 1   0 600 H60
  XNN ZL  3 PANRA ZL 11 N 2   0 600 H60
  AKS ZW  3  P184 ZW 11 N 1   0 600 H62
  AKS ZW  3  P184 ZW 11 N 2   0 600 H62
 P184 ZW 11   XKC ZW  3 N 1   0 600 H62
 P184 ZW 11   XKC ZW  3 N 2   0 600 H62
  KEL ZW  3 SADAN ZW 11 N 1   0 600 H63
  KEL ZW  3 SADAN ZW 11 N 2   0 600 H63
SADAN ZW 11   P44 ZW 11 N 1   0 600 H63
SADAN ZW 11   P44 ZW 11 N 2   0 600 H63
  P44 ZW 11   DJQ ZW  3 N 1   0 600 H63
  P44 ZW 11   DJQ ZW  3 N 2   0 600 H63
KABDO ZW 11  P348 ZW 11 N 1   0 600 H64
KABDO ZW 11  P348 ZW 11 N 2   0 600 H64
 P348 ZW 11  P138 ZW 11 N 1   0 600 H64
 P348 ZW 11  P138 ZW 11 N 2   0 600 H64
 P138 ZW 11   KEL ZW  3 N 1   0 600 H64
 P138 ZW 11   KEL ZW  3 N 2   0 600 H64
  KEL ZW  3  P314 ZW 11 N 1   0 600 H64
  KEL ZW  3  P314 ZW 11 N 2   0 600 H64
 P314 ZW 11   XKC ZW  3 N 1   0 600 H64
 P314 ZW 11   XKC ZW  3 N 2   0 600 H64
  HTN ZW  3 MAGIV ZW 11 N 1   0 600 H65
  HTN ZW  3 MAGIV ZW 11 N 2   0 600 H65
  HTN ZW  3 KANPI ZW 11 N 1   0 600 H67
  HTN ZW  3 KANPI ZW 11 N 2   0 600 H67
KANPI ZW 11  P190 ZW 11 N 1   0 600 H67
KANPI ZW 11  P190 ZW 11 N 2   0 600 H67
 P190 ZW 11 LESVI ZW 11 N 1   0 600 H67
 P190 ZW 11 LESVI ZW 11 N 2   0 600 H67
 P478 ZG 11  P540 ZG 11 F 1   0 600 H68
 P478 ZG 11  P540 ZG 11 F 2   0 600 H68
 P540 ZG 11  P479 ZG 11 F 1   0 600 H68
 P540 ZG 11  P479 ZG 11 F 2   0 600 H68
  KLM ZW  3  P165 ZW 11 N 1   0 600 H69
  KLM ZW  3  P165 ZW 11 N 2   0 600 H69
 P165 ZW 11   NLT ZW  3 N 1   0 600 H69
 P165 ZW 11   NLT ZW  3 N 2   0 600 H69
KABDO ZW 11  P135 ZW 11 N 1   0 600 H70
KABDO ZW 11  P135 ZW 11 N 2   0 600 H70
 P135 ZW 11 DUGIB ZW 11 N 1   0 600 H70
 P135 ZW 11 DUGIB ZW 11 N 2   0 600 H70
DUGIB ZW 11  P515 ZW 11 N 1   0 600 H70
DUGIB ZW 11  P515 ZW 11 N 2   0 600 H70
 P515 ZW 11  P165 ZW 11 N 1   0 600 H70
 P515 ZW 11  P165 ZW 11 N 2   0 600 H70
 P165 ZW 11   YNN ZW  3 N 1   0 600 H70
 P165 ZW 11   YNN ZW  3 N 2   0 600 H70
OGEDI ZW 11  P260 ZW 11 N 1   0 600 H71
OGEDI ZW 11  P260 ZW 11 N 2   0 600 H71
 P260 ZW 11   YNN ZW  3 N 1   0 600 H71
 P260 ZW 11   YNN ZW  3 N 2   0 600 H71
 P457 ZW 11  P515 ZW 11 N 1   0 600 H72
 P457 ZW 11  P515 ZW 11 N 2   0 600 H72
 P515 ZW 11  P260 ZW 11 N 1   0 600 H72
 P515 ZW 11  P260 ZW 11 N 2   0 600 H72
 P260 ZW 11   NLT ZW  3 N 1   0 600 H72
 P260 ZW 11   NLT ZW  3 N 2   0 600 H72
  NLT ZW  3  P267 ZW 11 N 1   0 600 H72
  NLT ZW  3  P267 ZW 11 N 2   0 600 H72
 P221 ZW 11   KLM ZW  3 N 1   0 600 H73
 P221 ZW 11   KLM ZW  3 N 2   0 600 H73
  KLM ZW  3   P39 ZW 11 N 1   0 600 H73
  KLM ZW  3   P39 ZW 11 N 2   0 600 H73
  P39 ZW 11   TCH ZW  3 N 1   0 600 H73
  P39 ZW 11   TCH ZW  3 N 2   0 600 H73
  XNN ZL  3 NODID ZL 11 N 1   0 600 H74
  XNN ZL  3 NODID ZL 11 N 2   0 600 H74
  KLM ZW  3 SALMO ZW 11 N 1   0 600 H75
  KLM ZW  3 SALMO ZW 11 N 2   0 600 H75
SALMO ZW 11   TAI ZW  3 N 1   0 600 H75
SALMO ZW 11   TAI ZW  3 N 2   0 600 H75
   HG ZH  2   HOK ZH  3 N 1   0 600 H76
   HG ZH  2   HOK ZH  3 N 2   0 600 H76
  HOK ZH  3 VEXAN ZH 11 N 1   0 600 H76
  HOK ZH  3 VEXAN ZH 11 N 2   0 600 H76
VEXAN ZH 11  P393 ZH 11 N 1   0 600 H76
VEXAN ZH 11  P393 ZH 11 N 2   0 600 H76
 P393 ZH 11 OVLAR ZH 11 N 1   0 600 H76
 P393 ZH 11 OVLAR ZH 11 N 2   0 600 H76
OVLAR ZH 11    JO ZH  2 N 1   0 600 H76
OVLAR ZH 11    JO ZH  2 N 2   0 600 H76
  LBN ZG  3   LIU ZG  3 N 1   0 600 H77
  LBN ZG  3   LIU ZG  3 N 2   0 600 H77
  XKC ZW  3  P267 ZW 11 N 1   0 600 H79
  XKC ZW  3  P267 ZW 11 N 2   0 600 H79
 P267 ZW 11  P572 ZW 11 N 1   0 600 H79
 P267 ZW 11  P572 ZW 11 N 2   0 600 H79
 P572 ZW 11  P257 ZW 11 N 1   0 600 H79
 P572 ZW 11  P257 ZW 11 N 2   0 600 H79
 P257 ZW 11  P178 ZW 11 N 1   0 600 H79
 P257 ZW 11  P178 ZW 11 N 2   0 600 H79
 P178 ZW 11   YNN ZW  3 N 1   0 600 H79
 P178 ZW 11   YNN ZW  3 N 2   0 600 H79
ESBIX ZG 11 POXIB ZG 11 N 1   0 600 H80
ESBIX ZG 11 POXIB ZG 11 N 2   0 600 H80
POXIB ZG 11   LIG ZG  3 N 1   0 600 H80
POXIB ZG 11   LIG ZG  3 N 2   0 600 H80
   LH ZG  2  P469 ZG 11 N 1   0 600 H81
   LH ZG  2  P469 ZG 11 N 2   0 600 H81
 P469 ZG 11   P95 ZG 11 N 1   0 600 H81
 P469 ZG 11   P95 ZG 11 N 2   0 600 H81
  P95 ZG 11  P549 ZG 11 N 1   0 600 H81
  P95 ZG 11  P549 ZG 11 N 2   0 600 H81
 P549 ZG 11  P101 ZG 11 N 1   0 600 H81
 P549 ZG 11  P101 ZG 11 N 2   0 600 H81
 P101 ZG 11  P333 ZG 11 N 1   0 600 H81
 P101 ZG 11  P333 ZG 11 N 2   0 600 H81
 P333 ZG 11  P626 ZG 11 N 1   0 600 H81
 P333 ZG 11  P626 ZG 11 N 2   0 600 H81
 P626 ZG 11   GYA SL  3 N 1   0 600 H81
 P626 ZG 11   GYA SL  3 N 2   0 600 H81
  LBN ZG  3   P20 ZG 11 N 1   0 600 H82
  LBN ZG  3   P20 ZG 11 N 2   0 600 H82
  P20 ZG 11  P547 ZG 11 N 1   0 600 H82
  P20 ZG 11  P547 ZG 11 N 2   0 600 H82
 P547 ZG 11  P125 ZG 11 N 1   0 600 H82
 P547 ZG 11  P125 ZG 11 N 2   0 600 H82
 P125 ZG 11   BHY ZG  3 N 1   0 600 H82
 P125 ZG 11   BHY ZG  3 N 2   0 600 H82
    Y ZG  2    JW EG  2 N 1   0 600 H83
    Y ZG  2    JW EG  2 N 2   0 600 H83
   JW EG  2  P158 ZG 11 N 1   0 600 H83
   JW EG  2  P158 ZG 11 N 2   0 600 H83
 P158 ZG 11   LIU ZG  3 N 1   0 600 H83
 P158 ZG 11   LIU ZG  3 N 2   0 600 H83
  POU ZG  3   YIN ZG  3 N 1   0 600 H84
  POU ZG  3   YIN ZG  3 N 2   0 600 H84
  CON K6  3   SHL ZG  3 N 1   0 600 H85
  CON K6  3   SHL ZG  3 N 2   0 600 H85
   OQ ZU  2  P621 ZU 11 N 1   0 600 H86
   OQ ZU  2  P621 ZU 11 N 2   0 600 H86
 P621 ZU 11 NOPIR ZU 11 N 1   0 600 H86
 P621 ZU 11 NOPIR ZU 11 N 2   0 600 H86
NOPIR ZU 11    DM ZU  2 N 1   0 600 H86
NOPIR ZU 11    DM ZU  2 N 2   0 600 H86
PARGU ZU 11   DCH ZU  3 N 1   0 600 H87
PARGU ZU 11   DCH ZU  3 N 2   0 600 H87
  DCH ZU  3  P618 ZU 11 N 1   0 600 H87
  DCH ZU  3  P618 ZU 11 N 2   0 600 H87
 P618 ZU 11 VAMSI ZU 11 N 1   0 600 H87
 P618 ZU 11 VAMSI ZU 11 N 2   0 600 H87
VAMSI ZU 11  P117 ZU 11 N 1   0 600 H87
VAMSI ZU 11  P117 ZU 11 N 2   0 600 H87
 P117 ZU 11  P211 ZP 11 N 1   0 600 H87
 P117 ZU 11  P211 ZP 11 N 2   0 600 H87
 P211 ZP 11   ZHD ZP  3 N 1   0 600 H87
 P211 ZP 11   ZHD ZP  3 N 2   0 600 H87
  ZHD ZP  3 UKDAB ZP 11 N 1   0 600 H87
  ZHD ZP  3 UKDAB ZP 11 N 2   0 600 H87
UKDAB ZP 11   P30 ZP 11 N 1   0 600 H87
UKDAB ZP 11   P30 ZP 11 N 2   0 600 H87
  P30 ZP 11   CEH ZP  3 N 1   0 600 H87
  P30 ZP 11   CEH ZP  3 N 2   0 600 H87
  LPS ZU  3 SARPO ZP 11 N 1   0 600 H89
  LPS ZU  3 SARPO ZP 11 N 2   0 600 H89
SARPO ZP 11    HX ZP  2 N 1   0 600 H89
SARPO ZP 11    HX ZP  2 N 2   0 600 H89
   HX ZP  2  P334 ZP 11 N 1   0 600 H89
   HX ZP  2  P334 ZP 11 N 2   0 600 H89
 P334 ZP 11 TUVKI ZP 11 N 1   0 600 H89
 P334 ZP 11 TUVKI ZP 11 N 2   0 600 H89
TUVKI ZP 11  P570 ZU 11 N 1   0 600 H89
TUVKI ZP 11  P570 ZU 11 N 2   0 600 H89
 P570 ZU 11   PAN ZU  3 N 1   0 600 H89
 P570 ZU 11   PAN ZU  3 N 2   0 600 H89
  SGM ZP  3   P73 ZP 11 N 1   0 600 H90
  SGM ZP  3   P73 ZP 11 N 2   0 600 H90
  P73 ZP 11 ALALA ZP 11 N 1   0 600 H90
  P73 ZP 11 ALALA ZP 11 N 2   0 600 H90
ALALA ZP 11 BUBSU ZP 11 N 1   0 600 H90
ALALA ZP 11 BUBSU ZP 11 N 2   0 600 H90
BUBSU ZP 11   BSD ZP  3 N 1   0 600 H90
BUBSU ZP 11   BSD ZP  3 N 2   0 600 H90
  BSD ZP  3   LUM ZP  3 N 1   0 600 H90
  BSD ZP  3   LUM ZP  3 N 2   0 600 H90
BUBSU ZP 11   P14 ZP 11 N 1   0 600 H91
BUBSU ZP 11   P14 ZP 11 N 2   0 600 H91
  P14 ZP 11    YJ ZP  2 N 1   0 600 H91
  P14 ZP 11    YJ ZP  2 N 2   0 600 H91
   YJ ZP  2  P336 ZP 11 N 1   0 600 H91
   YJ ZP  2  P336 ZP 11 N 2   0 600 H91
 P336 ZP 11   JHG ZP  3 N 1   0 600 H91
 P336 ZP 11   JHG ZP  3 N 2   0 600 H91
  JZH ZU  3 PAVMO ZU 11 N 1   0 600 H92
  JZH ZU  3 PAVMO ZU 11 N 2   0 600 H92
PAVMO ZU 11 PIMEL ZU 11 N 1   0 600 H92
PAVMO ZU 11 PIMEL ZU 11 N 2   0 600 H92
PIMEL ZU 11   GYN ZU  3 N 1   0 600 H92
PIMEL ZU 11   GYN ZU  3 N 2   0 600 H92
  JZH ZU  3 IDVEM ZU 11 N 1   0 600 H93
  JZH ZU  3 IDVEM ZU 11 N 2   0 600 H93
IDVEM ZU 11 OVRAL ZU 11 N 1   0 600 H93
IDVEM ZU 11 OVRAL ZU 11 N 2   0 600 H93
BUPMI ZU 11 APEXO ZU 11 B 1   0 600 H94
BUPMI ZU 11 APEXO ZU 11 B 2   0 600 H94
APEXO ZU 11 TOREG ZU 11 B 1   0 600 H94
APEXO ZU 11 TOREG ZU 11 B 2   0 600 H94
TOREG ZU 11 ISMAB ZU 11 N 1   0 600 H94
TOREG ZU 11 ISMAB ZU 11 N 2   0 600 H94
ISMAB ZU 11   GAO ZU  3 N 1   0 600 H94
ISMAB ZU 11   GAO ZU  3 N 2   0 600 H94
  GAO ZU  3 URGEG ZU 11 B 1   0 600 H94
  GAO ZU  3 URGEG ZU 11 B 2   0 600 H94
  SHZ ZS  3    FK ZS  2 N 1   0 600 H95
  SHZ ZS  3    FK ZS  2 N 2   0 600 H95
   FK ZS  2   P22 ZS 11 N 1   0 600 H95
   FK ZS  2   P22 ZS 11 N 2   0 600 H95
  P22 ZS 11    BZ LF  2 N 1   0 600 H95
  P22 ZS 11    BZ LF  2 N 2   0 600 H95
  HFE ZS  3  P183 ZS 11 N 1   0 600 H96
  HFE ZS  3  P183 ZS 11 N 2   0 600 H96
 P183 ZS 11  P318 ZS 11 N 1   0 600 H96
 P183 ZS 11  P318 ZS 11 N 2   0 600 H96
 P318 ZS 11    PA ZS  2 N 1   0 600 H96
 P318 ZS 11    PA ZS  2 N 2   0 600 H96
   PA ZS  2  P206 ZS 11 N 1   0 600 H96
   PA ZS  2  P206 ZS 11 N 2   0 600 H96
 P206 ZS 11  P107 ZS 11 N 1   0 600 H96
 P206 ZS 11  P107 ZS 11 N 2   0 600 H96
 P107 ZS 11   TXN ZS  3 N 1   0 600 H96
 P107 ZS 11   TXN ZS  3 N 2   0 600 H96
  PLT K3  3  P147 ZS 11 N 1   0 600 H98
  PLT K3  3  P147 ZS 11 N 2   0 600 H98
 P147 ZS 11  P509 ZG 11 N 1   0 600 H98
 P147 ZS 11  P509 ZG 11 N 2   0 600 H98
 P509 ZG 11  P510 ZG 11 N 1   0 600 H98
 P509 ZG 11  P510 ZG 11 N 2   0 600 H98
 P510 ZG 11 TEBON ZS 11 N 1   0 600 H98
 P510 ZG 11 TEBON ZS 11 N 2   0 600 H98
TEBON ZS 11 NUSPA ZS 11 N 1   0 600 H98
TEBON ZS 11 NUSPA ZS 11 N 2   0 600 H98
   FZ K3  2  P449 ZS 11 N 1   0 600 H101
   FZ K3  2  P449 ZS 11 N 2   0 600 H101
 P449 ZS 11  P323 ZS 11 N 1   0 600 H101
 P449 ZS 11  P323 ZS 11 N 2   0 600 H101
 P323 ZS 11    FD ZS  2 N 1   0 600 H101
 P323 ZS 11    FD ZS  2 N 2   0 600 H101
  LRU ZH  3   P52 ZH 11 B 1   0 600 H103
  LRU ZH  3   P52 ZH 11 B 2   0 600 H103
  P52 ZH 11  P619 ZH 11 B 1   0 600 H103
  P52 ZH 11  P619 ZH 11 B 2   0 600 H103
 P619 ZH 11 LIMGI ZH 11 B 1   0 600 H103
 P619 ZH 11 LIMGI ZH 11 B 2   0 600 H103
TUMLO ZB 11 OLRED ZS 11 N 1   0 600 H104
TUMLO ZB 11 OLRED ZS 11 N 2   0 600 H104
OLRED ZS 11  P431 ZS 11 N 1   0 600 H104
OLRED ZS 11  P431 ZS 11 N 2   0 600 H104
 P431 ZS 11  P229 ZS 11 N 1   0 600 H104
 P431 ZS 11  P229 ZS 11 N 2   0 600 H104
 P229 ZS 11    AR VI  2 N 1   0 600 H104
 P229 ZS 11    AR VI  2 N 2   0 600 H104
   AR VI  2  P198 ZL 11 N 1   0 600 H104
   AR VI  2  P198 ZL 11 N 2   0 600 H104
 P198 ZL 11  P634 ZL 11 N 1   0 600 H104
 P198 ZL 11  P634 ZL 11 N 2   0 600 H104
 P634 ZL 11   P64 ZL 11 N 1   0 600 H104
 P634 ZL 11   P64 ZL 11 N 2   0 600 H104
  P64 ZL 11  P223 ZL 11 N 1   0 600 H104
  P64 ZL 11  P223 ZL 11 N 2   0 600 H104
 P223 ZL 11  P636 ZL 11 N 1   0 600 H104
 P223 ZL 11  P636 ZL 11 N 2   0 600 H104
 P636 ZL 11  P595 ZS 11 N 1   0 600 H104
 P636 ZL 11  P595 ZS 11 N 2   0 600 H104
 P595 ZS 11  P556 ZS 11 N 1   0 600 H104
 P595 ZS 11  P556 ZS 11 N 2   0 600 H104
 P556 ZS 11   TOS ZS  3 N 1   0 600 H104
 P556 ZS 11   TOS ZS  3 N 2   0 600 H104
  TOS ZS  3 ATVIM ZS 11 N 1   0 600 H104
  TOS ZS  3 ATVIM ZS 11 N 2   0 600 H104
KAKAT ZY 11 MUDAM ZB 11 F 1   0 600 H105
KAKAT ZY 11 MUDAM ZB 11 F 2   0 600 H105
  DDG ZY  3 AKLAT ZY 11 F 1   0 600 H114
  DDG ZY  3 AKLAT ZY 11 F 2   0 600 H114
AKLAT ZY 11 BIGBU ZY 11 F 1   0 600 H114
AKLAT ZY 11 BIGBU ZY 11 F 2   0 600 H114
BIGBU ZY 11 ESNUN ZS 11 F 1   0 600 H114
BIGBU ZY 11 ESNUN ZS 11 F 2   0 600 H114
ESNUN ZS 11 DONVO ZS 11 F 1   0 600 H114
ESNUN ZS 11 DONVO ZS 11 F 2   0 600 H114
  YNJ ZY  3   P08 ZY 11 N 1   0 600 H115
  YNJ ZY  3   P08 ZY 11 N 2   0 600 H115
  P08 ZY 11   CBS ZY  3 N 1   0 600 H115
  P08 ZY 11   CBS ZY  3 N 2   0 600 H115
  CBS ZY  3 LUMKU ZY 11 N 1   0 600 H115
  CBS ZY  3 LUMKU ZY 11 N 2   0 600 H115
LUMKU ZY 11  P213 ZY 11 N 1   0 600 H115
LUMKU ZY 11  P213 ZY 11 N 2   0 600 H115
 P213 ZY 11  P593 ZY 11 N 1   0 600 H115
 P213 ZY 11  P593 ZY 11 N 2   0 600 H115
 P593 ZY 11 NUBKI ZY 11 N 1   0 600 H115
 P593 ZY 11 NUBKI ZY 11 N 2   0 600 H115
  CEH ZP  3   P69 ZP 11 N 1   0 600 H117
  CEH ZP  3   P69 ZP 11 N 2   0 600 H117
  P69 ZP 11   PAN ZU  3 N 1   0 600 H117
  P69 ZP 11   PAN ZU  3 N 2   0 600 H117
  PAN ZU  3 NIXAS ZP 11 N 1   0 600 H118
  PAN ZU  3 NIXAS ZP 11 N 2   0 600 H118
BIGOR ZU 11   MYD ZU  3 N 1   0 600 H119
BIGOR ZU 11   MYD ZU  3 N 2   0 600 H119
IGEKA ZP 11   ZAT ZP  3 N 1   0 600 H120
IGEKA ZP 11   ZAT ZP  3 N 2   0 600 H120
  ZAT ZP  3    HX ZP  2 N 1   0 600 H120
  ZAT ZP  3    HX ZP  2 N 2   0 600 H120
 P249 ZU 11 XISLI ZP 11 N 1   0 600 H121
 P249 ZU 11 XISLI ZP 11 N 2   0 600 H121
  XSJ ZP  3 ELASU ZP 11 N 1   0 600 H122
  XSJ ZP  3 ELASU ZP 11 N 2   0 600 H122
  SGM ZP  3   DJT ZP  3 N 1   0 600 H123
  SGM ZP  3   DJT ZP  3 N 2   0 600 H123
  DWS ZH  3 SUKTO ZH 11 F 1   0 600 H125
  DWS ZH  3 SUKTO ZH 11 F 2   0 600 H125
SUKTO ZH 11  P278 ZH 11 F 1   0 600 H125
SUKTO ZH 11  P278 ZH 11 F 2   0 600 H125
 P278 ZH 11  P320 ZH 11 N 1   0 600 H125
 P278 ZH 11  P320 ZH 11 N 2   0 600 H125
   SB K2  2   P04 ZU 11 N 1   0 600 H127
   SB K2  2   P04 ZU 11 N 2   0 600 H127
  P04 ZU 11  P570 ZU 11 N 1   0 600 H127
  P04 ZU 11  P570 ZU 11 N 2   0 600 H127
 P570 ZU 11 NIXAS ZP 11 N 1   0 600 H127
 P570 ZU 11 NIXAS ZP 11 N 2   0 600 H127
NIXAS ZP 11   XFA ZP  3 N 1   0 600 H127
NIXAS ZP 11   XFA ZP  3 N 2   0 600 H127
  TAO ZS  3 URBAD ZS 11 N 1   0 600 H128
  TAO ZS  3 URBAD ZS 11 N 2   0 600 H128
  CHG ZY  3    LC LF  2 N 1   0 600 H130
  CHG ZY  3    LC LF  2 N 2   0 600 H130
 P396 ZL 11  P404 ZL 11 F 1   0 600 H131
 P396 ZL 11  P404 ZL 11 F 2   0 600 H131
 P404 ZL 11  P397 ZL 11 F 1   0 600 H131
 P404 ZL 11  P397 ZL 11 F 2   0 600 H131
 P397 ZL 11 UGSUT ZL 11 N 1   0 600 H131
 P397 ZL 11 UGSUT ZL 11 N 2   0 600 H131
UGSUT ZL 11   P17 ZL 11 N 1   0 600 H131
UGSUT ZL 11   P17 ZL 11 N 2   0 600 H131
  P17 ZL 11   P62 ZH 11 N 1   0 600 H131
  P17 ZL 11   P62 ZH 11 N 2   0 600 H131
DOVOP ZL 11    ZS CY  2 B 1   0 600 H132
DOVOP ZL 11    ZS CY  2 B 2   0 600 H132
   ZS CY  2 UGSUT ZL 11 N 1   0 600 H132
   ZS CY  2 UGSUT ZL 11 N 2   0 600 H132
UGSUT ZL 11  P241 ZL 11 F 1   0 600 H132
UGSUT ZL 11  P241 ZL 11 F 2   0 600 H132
 P241 ZL 11  P234 ZH 11 F 1   0 600 H132
 P241 ZL 11  P234 ZH 11 F 2   0 600 H132
PIKEM ZL 11   P32 ZL 11 N 1   0 600 H133
PIKEM ZL 11   P32 ZL 11 N 2   0 600 H133
  P32 ZL 11   AKD ZL  3 N 1   0 600 H133
  P32 ZL 11   AKD ZL  3 N 2   0 600 H133
  AKD ZL  3 GOKEB ZU 11 N 1   0 600 H133
  AKD ZL  3 GOKEB ZU 11 N 2   0 600 H133
DOVOP ZL 11  P365 ZL 11 F 1   0 600 H138
DOVOP ZL 11  P365 ZL 11 F 2   0 600 H138
 P365 ZL 11  P404 ZL 11 F 1   0 600 H138
 P365 ZL 11  P404 ZL 11 F 2   0 600 H138
 P404 ZL 11   ZNX ZL  3 F 1   0 600 H138
 P404 ZL 11   ZNX ZL  3 F 2   0 600 H138
  ZNX ZL  3 ANRUG ZL 11 F 1   0 600 H138
  ZNX ZL  3 ANRUG ZL 11 F 2   0 600 H138
ANRUG ZL 11  P370 ZL 11 F 1   0 600 H138
ANRUG ZL 11  P370 ZL 11 F 2   0 600 H138
 P370 ZL 11 ONEBA ZL 11 F 1   0 600 H138
 P370 ZL 11 ONEBA ZL 11 F 2   0 600 H138
ANRUG ZL 11 DUBID ZU 11 F 1   0 600 H139
ANRUG ZL 11 DUBID ZU 11 F 2   0 600 H139
  CGA ZL  3  P283 ZL 11 N 1   0 600 H144
  CGA ZL  3  P283 ZL 11 N 2   0 600 H144
 P283 ZL 11 AGULU ZU 11 N 1   0 600 H144
 P283 ZL 11 AGULU ZU 11 N 2   0 600 H144
ENKUS ZG 11    JW EG  2 N 1   0 600 H145
ENKUS ZG 11    JW EG  2 N 2   0 600 H145
UGUGU ZU 11   P89 ZG 11 F 1   0 600 H146
UGUGU ZU 11   P89 ZG 11 F 2   0 600 H146
  ZHJ ZG  3 EPGAL ZU 11 F 1   0 600 H148
  ZHJ ZG  3 EPGAL ZU 11 F 2   0 600 H148
 P153 ZB 11   P28 ZB 11 N 1   0 600 H149
 P153 ZB 11   P28 ZB 11 N 2   0 600 H149
  WEH ZS  3  P505 ZS 11 N 1   0 600 H152
  WEH ZS  3  P505 ZS 11 N 2   0 600 H152
 P505 ZS 11 OBDIS ZS 11 N 1   0 600 H152
 P505 ZS 11 OBDIS ZS 11 N 2   0 600 H152
REVKU ZH 11  P331 ZH 11 N 1   0 600 H155
REVKU ZH 11  P331 ZH 11 N 2   0 600 H155
   SQ ZB  2  P439 ZB 11 N 1   0 600 H156
   SQ ZB  2  P439 ZB 11 N 2   0 600 H156
 P439 ZB 11   HDH ZB  3 N 1   0 600 H156
 P439 ZB 11   HDH ZB  3 N 2   0 600 H156
  HDH ZB  3  P102 ZB 11 N 1   0 600 H156
  HDH ZB  3  P102 ZB 11 N 2   0 600 H156
 P102 ZB 11   P99 ZB 11 N 1   0 600 H156
 P102 ZB 11   P99 ZB 11 N 2   0 600 H156
  P99 ZB 11 ELDUT ZB 11 N 1   0 600 H156
  P99 ZB 11 ELDUT ZB 11 N 2   0 600 H156
  GUY K4  3   JIG ZL  3 N 1   0 600 H157
  GUY K4  3   JIG ZL  3 N 2   0 600 H157
 P570 ZU 11  P259 ZP 11 F 1   0 600 H158
 P570 ZU 11  P259 ZP 11 F 2   0 600 H158
 P259 ZP 11  P513 ZP 11 F 1   0 600 H158
 P259 ZP 11  P513 ZP 11 F 2   0 600 H158
 P513 ZP 11   P30 ZP 11 F 1   0 600 H158
 P513 ZP 11   P30 ZP 11 F 2   0 600 H158
 P645 ZS 11  P392 ZS 11 N 1   0 600 H160
 P645 ZS 11  P392 ZS 11 N 2   0 600 H160
 P392 ZS 11  P473 ZS 11 N 1   0 600 H160
 P392 ZS 11  P473 ZS 11 N 2   0 600 H160
ISNIR ZS 11  P366 ZS 11 F 1   0 600 H161
ISNIR ZS 11  P366 ZS 11 F 2   0 600 H161
 P644 ZS 11  P395 ZS 11 N 1   0 600 H162
 P644 ZS 11  P395 ZS 11 N 2   0 600 H162
 P424 ZS 11   KHN ZS  3 N 1   0 600 H163
 P424 ZS 11   KHN ZS  3 N 2   0 600 H163
 P646 ZS 11 AVDIP ZS 11 N 1   0 600 H164
 P646 ZS 11 AVDIP ZS 11 N 2   0 600 H164
OREXA ZS 11  P366 ZS 11 F 1   0 600 H165
OREXA ZS 11  P366 ZS 11 F 2   0 600 H165
 P366 ZS 11  P374 ZS 11 F 1   0 600 H165
 P366 ZS 11  P374 ZS 11 F 2   0 600 H165
 P374 ZS 11  P392 ZS 11 F 1   0 600 H165
 P374 ZS 11  P392 ZS 11 F 2   0 600 H165
 P392 ZS 11  P395 ZS 11 F 1   0 600 H165
 P392 ZS 11  P395 ZS 11 F 2   0 600 H165
 P395 ZS 11  P424 ZS 11 F 1   0 600 H165
 P395 ZS 11  P424 ZS 11 F 2   0 600 H165
 P424 ZS 11 AVDIP ZS 11 F 1   0 600 H165
 P424 ZS 11 AVDIP ZS 11 F 2   0 600 H165
AVDIP ZS 11 BIRIR ZS 11 F 1   0 600 H165
AVDIP ZS 11 BIRIR ZS 11 F 2   0 600 H165
BIRIR ZS 11 DALEP ZG 11 F 1   0 600 H165
BIRIR ZS 11 DALEP ZG 11 F 2   0 600 H165
DALEP ZG 11 OLTOL ZG 11 F 1   0 600 H165
DALEP ZG 11 OLTOL ZG 11 F 2   0 600 H165
OLTOL ZG 11 OBLUV ZG 11 F 1   0 600 H165
OLTOL ZG 11 OBLUV ZG 11 F 2   0 600 H165
OBLUV ZG 11 MILOP ZG 11 F 1   0 600 H165
OBLUV ZG 11 MILOP ZG 11 F 2   0 600 H165
MILOP ZG 11 OLTUS ZG 11 F 1   0 600 H165
MILOP ZG 11 OLTUS ZG 11 F 2   0 600 H165
OLTUS ZG 11 IPMUG ZG 11 F 1   0 600 H165
OLTUS ZG 11 IPMUG ZG 11 F 2   0 600 H165
IPMUG ZG 11 PEDMU ZG 11 F 1   0 600 H165
IPMUG ZG 11 PEDMU ZG 11 F 2   0 600 H165
PEDMU ZG 11 IRSAS ZG 11 F 1   0 600 H165
PEDMU ZG 11 IRSAS ZG 11 F 2   0 600 H165
IRSAS ZG 11  P491 ZG 11 F 1   0 600 H165
