RTE_SEG_ID,EN_ROUTE_RTE_ID,SEGMENT_ID,VAL_SORT,CODE_DIR,CODE_POINT_START,CODE_TYPE_START,CODE_FIR_START,GEO_LONG_START_ACCURACY,GEO_LAT_START_ACCURACY,VAL_FREQ_START,UOM_FREQ_START,VAL_ISPUBLISH_START,CODE_FLY_BY_START,CODE_POINT_END,CODE_TYPE_END,CODE_FIR_END,GEO_LONG_END_ACCURACY,GEO_LAT_END_ACCURACY,VAL_FREQ_END,UOM_FREQ_END,VAL_ISPUBLISH_END,CODE_FLY_BY_END,POINT_START_ID,POINT_END_ID,CODE_TYPE,VAL_WID,UOM_WID,CODE_REP_ATC_START,CODE_REP_ATC_END,VAL_TRUE_TRACK,VAL_MAG_TRACK,VAL_REVERS_TRUE_TRACK,VAL_REVERS_MAG_TRACK,VAL_LEN,UOM_DIST,TXT_DESIG,Airspace_Remark
3c41dba6-1456-4af7-bcb4-5f5dc36cdcc1,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,7bd5afd4-804b-47be-addb-0c6adfff328f,6,X,RG,NDB,,E0971031,N310843,247,kHz,0,N,IVRUG,DESIGNATED_POINT,,E0980655,N310426,0,,0,N,a2f64f0e-1001-47c8-92dc-d869901bd4b8,1b3be04c-85a5-4fac-9aca-9f02dc1c4c4c,RNP4,0,,Y,Y,95,96,275,276,90,KM,B213,拉萨ACC
c3b5bfeb-f65d-47bc-ab98-ebf63aed041a,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,6a6fd8eb-f16e-4c51-aaec-517aef108291,7,X,IVRUG,DESIGNATED_POINT,,E0980655,N310426,0,,0,N,DOBSO,DESIGNATED_POINT,,E0983941,N310145,0,,0,N,1b3be04c-85a5-4fac-9aca-9f02dc1c4c4c,0359892f-3c23-4b13-a3f5-8958530fac93,RNP4,0,,Y,Y,95,96,275,276,52,KM,B213,成都ACC
6eb6008a-0ab2-4236-bf16-fabe3f990d95,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,e7024a0e-1d4d-4802-a31d-81254f0e79eb,8,X,DOBSO,DESIGNATED_POINT,,E0983941,N310145,0,,0,N,PEXUN,DESIGNATED_POINT,,E1000000,N305544,0,,0,N,0359892f-3c23-4b13-a3f5-8958530fac93,4eb17a5c-be7a-4788-b4d3-2b9fb5ba6156,RNP4,0,,Y,Y,95,96,275,276,128,KM,B213,成都ACC
46706a2e-4431-4aa9-be58-ab9b61a992a8,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,64fa4a4c-3d40-4b7e-8a19-8f4fe330f8fb,9,X,PEXUN,DESIGNATED_POINT,,E1000000,N305544,0,,0,N,KAMAX,DESIGNATED_POINT,,E1015410,N304658,0,,0,N,4eb17a5c-be7a-4788-b4d3-2b9fb5ba6156,e4e99cd0-70e6-432f-8220-5b65492de9f0,RNP4,0,,Y,Y,95,96,275,276,182,KM,B213,成都ACC
025da92b-e081-4be5-930d-9748c8cb47d7,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,e4a7a541-a525-428c-87d0-6f58b9ed4df8,10,B,KAMAX,DESIGNATED_POINT,,E1015410,N304658,0,,0,N,NONUG,DESIGNATED_POINT,,E1023759,N304757,0,,0,N,e4e99cd0-70e6-432f-8220-5b65492de9f0,9b83e8b1-fa0f-498d-b224-d9e296b1f03e,RNP4,0,,Y,Y,88,90,268,270,70,KM,B213,成都ACC
9696affd-d7f4-4c84-9261-84ee056a51aa,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,4a786d5c-6642-4c67-b8dc-66dc27fde9c3,11,B,NONUG,DESIGNATED_POINT,,E1023759,N304757,0,,0,N,MUMGO,DESIGNATED_POINT,,E1030101,N304822,0,,0,N,9b83e8b1-fa0f-498d-b224-d9e296b1f03e,05b9d154-1be5-4ed3-b239-c1519c94cc76,RNP4,0,,Y,Y,89,91,269,271,37,KM,B213,成都ACC
254eb7e1-f6b1-49f5-b0f4-565687f950b4,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,d43eb1db-f539-4136-baf2-3b06f02bb667,12,B,MUMGO,DESIGNATED_POINT,,E1030101,N304822,0,,0,N,CZH,VORDME,,E1034107,N303845,114.5,MHz,0,N,05b9d154-1be5-4ed3-b239-c1519c94cc76,cbca97a7-cb60-4bb5-b969-4f02d91f2eec,RNP4,0,,Y,Y,105,107,285,287,66,KM,B213,成都ACC
8dc151f2-fd2d-4365-8f37-91b1ee016360,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,3dd32d9d-d92a-443c-be94-9daafd3eeee7,13,X,CZH,VORDME,,E1034107,N303845,114.5,MHz,0,N,CTU,VORDME,,E1035630,N303421,115.7,MHz,0,N,cbca97a7-cb60-4bb5-b969-4f02d91f2eec,9e03fb52-30e6-436a-a3b1-131f8e61022a,RNAV2,0,,Y,Y,108,110,288,290,26,KM,B213,成都ACC
b8d53fae-bcfd-446a-a36f-850d21b04853,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,0efcf005-8191-40cb-b06e-40aef75ba0b1,14,X,CTU,VORDME,,E1035630,N303421,115.7,MHz,0,N,LAXAT,DESIGNATED_POINT,,E1041436,N303527,0,,0,N,9e03fb52-30e6-436a-a3b1-131f8e61022a,29b201e4-8adf-49b8-8ae9-ca349a405141,RNAV2,0,,Y,Y,86,88,266,268,29,KM,B213,成都ACC
cf064690-a0c9-4bd1-9c9c-d4e1e2a467ac,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,e901edfe-7ee4-4194-8cce-bd796fcf4e7a,15,X,LAXAT,DESIGNATED_POINT,,E1041436,N303527,0,,0,N,WFX,VORDME,,E1042926,N303619,117.1,MHz,0,N,29b201e4-8adf-49b8-8ae9-ca349a405141,d2af56a7-8a20-4313-87cf-1b148e8d0572,RNAV2,0,,Y,Y,86,88,266,268,24,KM,B213,成都ACC
63351bd4-d512-4881-badd-49bd7334afed,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,cf2fb55e-0c88-4529-9952-7083c9d2cfdd,16,F,WFX,VORDME,,E1042926,N303619,117.1,MHz,0,N,UBRAB,DESIGNATED_POINT,,E1052511,N305035,0,,0,N,d2af56a7-8a20-4313-87cf-1b148e8d0572,e8a84e9e-7fde-4f47-a814-9594c597c719,RNAV2,0,,Y,Y,73,75,253,255,93,KM,B213,成都ACC
7659bafd-cb74-4acc-95e0-227552679b76,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,507576e5-0f66-4d40-ba3a-26a17f76efe9,17,F,UBRAB,DESIGNATED_POINT,,E1052511,N305035,0,,0,N,ESPEG,DESIGNATED_POINT,,E1060032,N305804,0,,0,N,e8a84e9e-7fde-4f47-a814-9594c597c719,c71708fa-737c-41a9-8979-2eb2937d5dcb,RNAV2,0,,Y,Y,76,78,256,258,58,KM,B213,成都ACC
59838d3d-6499-4753-b34d-b6f455d1c652,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,c560dca2-3eb2-4d86-8726-96c9c839e1c0,18,F,ESPEG,DESIGNATED_POINT,,E1060032,N305804,0,,0,N,ISMAB,DESIGNATED_POINT,,E1060942,N305554,0,,0,N,c71708fa-737c-41a9-8979-2eb2937d5dcb,5eff7d14-c9d3-41e5-8f44-485d659e096e,RNAV2,0,,Y,Y,105,107,285,287,15,KM,B213,成都ACC
c0bfedc0-9b54-4116-b81c-36dfdf9c9a69,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,a219a76a-2ded-4270-82e6-dd084b95c61e,19,F,ISMAB,DESIGNATED_POINT,,E1060942,N305554,0,,0,N,OSPAP,DESIGNATED_POINT,,E1062432,N305222,0,,0,N,5eff7d14-c9d3-41e5-8f44-485d659e096e,28211616-054b-4053-af63-77fb5f11b4fc,RNAV2,0,,Y,Y,105,107,285,287,25,KM,B213,成都ACC
d6cf1cfa-a1c6-4d9b-9d33-ad375177ecbf,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,99e9ebb2-dbe2-4bed-a7f0-74bb6077d414,20,F,OSPAP,DESIGNATED_POINT,,E1062432,N305222,0,,0,N,VELPU,DESIGNATED_POINT,,E1062751,N304919,0,,0,N,28211616-054b-4053-af63-77fb5f11b4fc,db25c2ac-e79d-4d43-a2a4-6015f20a9e8c,RNAV2,0,,Y,Y,137,139,317,319,8,KM,B213,成都ACC
11807107-16cd-4128-83c6-c76d3279753e,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,e08bed83-7cdb-4f38-9c5f-d1658ae52cac,21,F,VELPU,DESIGNATED_POINT,,E1062751,N304919,0,,0,N,UNSUV,DESIGNATED_POINT,,E1063528,N304219,0,,0,N,db25c2ac-e79d-4d43-a2a4-6015f20a9e8c,e05498cd-2d19-487c-8516-afd8a78666b1,RNAV2,0,,Y,Y,137,140,317,320,18,KM,B213,成都ACC
91e557f8-3ece-4fe3-af61-5c3271bf8391,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,3fa6aaab-f667-4f0d-a282-6e7613f5cb98,22,F,UNSUV,DESIGNATED_POINT,,E1063528,N304219,0,,0,N,VINEX,DESIGNATED_POINT,,E1064148,N303627,0,,0,N,e05498cd-2d19-487c-8516-afd8a78666b1,c4b06e92-0feb-4a03-9715-0cc61b6c6476,RNAV2,0,,Y,Y,137,140,317,320,15,KM,B213,成都ACC
c783187e-bea0-4b1a-8f50-aff4b4290cf3,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,929cf200-95ad-4493-831c-7549f545fb2d,23,F,VINEX,DESIGNATED_POINT,,E1064148,N303627,0,,0,N,AKBEK,DESIGNATED_POINT,,E1065110,N302747,0,,0,N,c4b06e92-0feb-4a03-9715-0cc61b6c6476,73da44c4-1648-44e1-8463-87ffe3fdfabf,RNAV2,0,,Y,Y,137,140,317,320,22,KM,B213,成都ACC
574d9730-79e3-4fc8-b353-afb0b836646a,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,240b0bf7-b323-4f66-ac07-cb685734117c,24,F,AKBEK,DESIGNATED_POINT,,E1065110,N302747,0,,0,N,BEGUK,DESIGNATED_POINT,,E1065602,N302315,0,,0,N,73da44c4-1648-44e1-8463-87ffe3fdfabf,3b120d59-c20b-4e03-a999-7eced8cf2cdc,RNAV2,0,,Y,Y,137,140,317,320,11,KM,B213,成都ACC
20241ca2-b623-4c90-9e4b-1a884cd6d104,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,bbc5522a-4033-4821-80ce-8512afd91c77,25,F,BEGUK,DESIGNATED_POINT,,E1065602,N302315,0,,0,N,UPNIM,DESIGNATED_POINT,,E1065707,N302215,0,,0,N,3b120d59-c20b-4e03-a999-7eced8cf2cdc,96cd75d7-b7f8-449a-a206-25c0e9638497,RNAV2,0,,Y,Y,137,140,317,320,3,KM,B213,成都ACC
442f8207-3d11-44c8-a5df-550ae0a7ddad,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,d59e639f-a598-433c-a57b-8d30a2a600cb,26,F,UPNIM,DESIGNATED_POINT,,E1065707,N302215,0,,0,N,IVSOL,DESIGNATED_POINT,,E1065818,N302108,0,,0,N,96cd75d7-b7f8-449a-a206-25c0e9638497,4abdcff3-fff7-4eea-8dee-8bc6994adaff,RNAV2,0,,Y,Y,138,140,318,320,3,KM,B213,成都ACC
f25cbfaa-1740-451e-a717-aff5cd65f557,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,5113addc-e856-49d6-a1be-c19f43ee833d,27,F,IVSOL,DESIGNATED_POINT,,E1065818,N302108,0,,0,N,ALDEL,DESIGNATED_POINT,,E1071127,N300820,0,,0,N,4abdcff3-fff7-4eea-8dee-8bc6994adaff,bef16b50-8bd9-4499-bf3b-04c834b9547b,RNAV2,0,,Y,Y,138,140,318,320,32,KM,B213,成都ACC
563be4fc-b81c-4eaf-8abb-8fa9760e34c8,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,2dcab1a6-eff7-4c32-b0a0-dad97bde08f1,28,F,ALDEL,DESIGNATED_POINT,,E1071127,N300820,0,,0,N,EMSOV,DESIGNATED_POINT,,E1072155,N295901,0,,0,N,bef16b50-8bd9-4499-bf3b-04c834b9547b,5b840c6c-2920-462f-8ce0-1889711b45f8,RNAV2,0,,Y,Y,136,139,316,319,24,KM,B213,成都ACC
2f830c98-0794-48c5-94f8-f2db4eee4177,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,dd554a9c-28ed-4b0e-a008-ba7097eaecf9,29,F,EMSOV,DESIGNATED_POINT,,E1072155,N295901,0,,0,N,GUTVI,DESIGNATED_POINT,,E1074130,N295353,0,,0,N,5b840c6c-2920-462f-8ce0-1889711b45f8,35ebcf93-281f-4f94-b243-60468785538d,RNAV2,0,,Y,Y,107,110,287,290,33,KM,B213,成都ACC
a94be831-ba79-47ed-9ddb-f83187124714,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,24980578-7dcc-4f9e-b1aa-f9e062cb709e,30,F,GUTVI,DESIGNATED_POINT,,E1074130,N295353,0,,0,N,P577,DESIGNATED_POINT,,E1080922,N300056,0,,0,N,35ebcf93-281f-4f94-b243-60468785538d,5d84070c-fa3c-4b05-bf4d-f982612777e4,RNAV2,0,,Y,Y,74,77,254,257,47,KM,B213,成都ACC
e38c5da5-473b-4d48-b41b-5cb06d847f25,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,c47fb7f5-7563-435c-a666-aba37983fb7d,31,F,P577,DESIGNATED_POINT,,E1080922,N300056,0,,0,N,AKREB,DESIGNATED_POINT,,E1082025,N300342,0,,0,N,5d84070c-fa3c-4b05-bf4d-f982612777e4,8d17658b-0ab0-4a63-ae79-cadcc4c80526,RNAV2,0,,Y,Y,74,77,254,257,18,KM,B213,成都ACC
6c5f6f8c-180f-441f-8237-62d50053cd6a,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,59bba1f9-eb6e-4766-a232-b4d023e99a26,32,F,AKREB,DESIGNATED_POINT,,E1082025,N300342,0,,0,N,IGDUL,DESIGNATED_POINT,,E1083342,N300700,0,,0,N,8d17658b-0ab0-4a63-ae79-cadcc4c80526,fdf862aa-4b0a-4352-9f82-95ca671a2592,RNAV2,0,,Y,Y,74,77,254,257,22,KM,B213,成都ACC
37754c2c-0b5e-49d1-8206-3bcd98ddd1e4,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,aef5fd4f-ebca-4c67-87c5-c89f057caff7,33,F,IGDUL,DESIGNATED_POINT,,E1083342,N300700,0,,0,N,KIGUM,DESIGNATED_POINT,,E1085538,N301323,0,,0,N,fdf862aa-4b0a-4352-9f82-95ca671a2592,423fe2a2-5ee1-4dab-a128-3241d6ecec24,RNAV2,0,,Y,Y,71,74,251,254,37,KM,B213,成都ACC
5ba69b00-11ea-4d4b-a4c1-f7cb8951c015,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,f0dd2561-d12b-4c5e-90f1-d6d130566749,34,F,KIGUM,DESIGNATED_POINT,,E1085538,N301323,0,,0,N,PONEP,DESIGNATED_POINT,,E1091450,N301806,0,,0,N,423fe2a2-5ee1-4dab-a128-3241d6ecec24,563bfee1-ea29-4ac0-a2fb-a37287ee4bf9,RNAV2,0,,Y,Y,74,77,254,257,32,KM,B213,成都ACC7800(不含)以上重庆ACC7800(含)以下
d3990066-f34e-4271-b1c4-f8779be644fb,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,57421b76-facc-4d61-9c6a-20e0f54ab633,35,F,PONEP,DESIGNATED_POINT,,E1091450,N301806,0,,0,N,TOSIM,DESIGNATED_POINT,,E1092018,N301926,0,,0,N,563bfee1-ea29-4ac0-a2fb-a37287ee4bf9,c22d2d07-b9cb-47f9-ab61-a5972419eb72,RNAV2,0,,Y,Y,74,77,254,257,9,KM,B213,PONEP:成都ACC7800(不含)以上重庆ACC7800(含)以下TOSIM:广州ACC7800(不含)以上武汉ACC7800(含)以下
1505d8e2-aee6-433e-af8c-0715bda296f0,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,c5385e8c-be28-48b1-9576-b4c9aefdf4b3,36,F,TOSIM,DESIGNATED_POINT,,E1092018,N301926,0,,0,N,IGITA,DESIGNATED_POINT,,E1092745,N302115,0,,0,N,c22d2d07-b9cb-47f9-ab61-a5972419eb72,7b1ef02c-8bfb-438a-b456-8a247aa9e1e0,RNAV2,0,,Y,Y,74,77,254,257,12,KM,B213,广州ACC7800(不含)以上武汉ACC7800(含)以下
517181bd-ab99-472a-92f5-146cf4758029,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,e0afd01a-2502-41f3-99bd-a25ee387cb0f,37,F,IGITA,DESIGNATED_POINT,,E1092745,N302115,0,,0,N,ENSOX,DESIGNATED_POINT,,E1093632,N302322,0,,0,N,7b1ef02c-8bfb-438a-b456-8a247aa9e1e0,1d5e2321-f2cf-4891-b890-4bc2a92d28c3,RNAV2,0,,Y,Y,74,77,254,257,15,KM,B213,广州ACC7800(不含)以上武汉ACC7800(含)以下
32135a5a-d7b8-4f18-871c-31b818473077,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,351b3d37-34e0-4063-90af-a0fc18db0e6e,38,F,ENSOX,DESIGNATED_POINT,,E1093632,N302322,0,,0,N,IDNUS,DESIGNATED_POINT,,E1093924,N302347,0,,0,N,1d5e2321-f2cf-4891-b890-4bc2a92d28c3,85f65141-f665-479f-87bc-6e68a49aec9a,RNAV2,0,,Y,Y,80,83,260,263,5,KM,B213,广州ACC7800(不含)以上武汉ACC7800(含)以下
f9598398-41e8-4b0a-b4d1-85f531d35dfc,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,0c8d96c8-2709-47fb-adcb-336491daa18f,39,F,IDNUS,DESIGNATED_POINT,,E1093924,N302347,0,,0,N,OLPOV,DESIGNATED_POINT,,E1111605,N303727,0,,0,N,85f65141-f665-479f-87bc-6e68a49aec9a,099b6df1-c656-466c-8ee9-01c83bd6d1d7,RNAV2,0,,Y,Y,80,84,260,264,157,KM,B213,广州ACC7800(不含)以上武汉ACC7800(含)以下
d6520096-3779-44da-b82a-a4268658ce05,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,c0bf17ac-c3c2-4e8c-a47a-6a7e5dcb395a,40,F,OLPOV,DESIGNATED_POINT,,E1111605,N303727,0,,0,N,NIVUV,DESIGNATED_POINT,,E1112839,N303908,0,,0,N,099b6df1-c656-466c-8ee9-01c83bd6d1d7,9637a39b-cae4-4b18-8b2f-56a9ca6277c0,RNAV2,0,,Y,Y,81,85,261,265,20,KM,B213,广州ACC7800(不含)以上武汉ACC7800(含)以下
8e2a65c3-74b6-4fbc-ae93-94814b9d96ae,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,26db12b8-74a7-4282-bc37-bdc189c470ca,41,F,NIVUV,DESIGNATED_POINT,,E1112839,N303908,0,,0,N,UBKOX,DESIGNATED_POINT,,E1114034,N303945,0,,0,N,9637a39b-cae4-4b18-8b2f-56a9ca6277c0,1599b618-beb7-4de9-86de-3b806b9a4cfb,RNAV2,0,,Y,Y,87,91,267,271,19,KM,B213,广州ACC7800(不含)以上武汉ACC7800(含)以下
5d06d14c-d39e-41c6-939d-f51c98591b54,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,c3ef9adf-6d76-4797-bac6-23dc45ab614b,42,F,UBKOX,DESIGNATED_POINT,,E1114034,N303945,0,,0,N,IGEDU,DESIGNATED_POINT,,E1115745,N304037,0,,0,N,1599b618-beb7-4de9-86de-3b806b9a4cfb,1d1886d1-de62-4420-a10c-cb58a8c8b6a9,RNAV2,0,,Y,Y,87,91,267,271,27,KM,B213,广州ACC7800(不含)以上武汉ACC7800(含)以下
7e6526e4-be7b-49a4-b85e-0ab4bca0de03,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,c1617a8a-f7d2-489c-8240-7c49ee6267ca,43,F,IGEDU,DESIGNATED_POINT,,E1115745,N304037,0,,0,N,WTM,VORDME,,E1130834,N304518,108.8,MHz,0,N,1d1886d1-de62-4420-a10c-cb58a8c8b6a9,fa0c3cef-43e4-48f1-8433-7e926d5f528d,RNAV2,0,,Y,Y,85,90,265,270,113,KM,B213,广州ACC7800(不含)以上武汉ACC7800(含)以下
8498b2a1-bd63-4da8-b404-e01216eb0fc3,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,4186f669-7e2b-4ef8-948e-df5a891f6dfa,44,F,WTM,VORDME,,E1130834,N304518,108.8,MHz,0,N,OBDON,DESIGNATED_POINT,,E1140051,N304626,0,,0,N,fa0c3cef-43e4-48f1-8433-7e926d5f528d,d75f5eb3-20a2-49a0-a6c5-256fe6d3733f,RNAV2,0,,Y,Y,88,93,268,273,83,KM,B213,广州ACC7800(不含)以上武汉ACC7800(含)以下
c564a244-65b0-4c3a-94db-b9bb7dde5f34,3d4c4f63-7b33-4cc4-9fdb-06c27deefd6b,50d3b3b9-3eac-4157-a105-1463d052ec3e,45,F,OBDON,DESIGNATED_POINT,,E1140051,N304626,0,,0,N,WHA,VORDME,,E1141216,N304659,112.2,MHz,0,N,d75f5eb3-20a2-49a0-a6c5-256fe6d3733f,93a0b40e-865a-47e7-bc89-9a3ed4bf8af8,RNAV2,0,,Y,Y,87,91,267,271,18,KM,B213,广州ACC7800(不含)以上武汉ACC7800(含)以下
487340d5-6dc0-4cfb-881b-37d6de417ec7,a4bc054c-075b-4fb3-b122-3dcb4df8413a,ba38d95e-4089-41ce-b31d-e0d6f23b9d74,1,F,P512,DESIGNATED_POINT,,E1081506,N270525,0,,0,N,KHP,VORDME,,E1075936,N265819,113.4,MHz,0,N,7c8a8d66-49a9-4c98-aa76-df57ce4c201a,9ce6e636-efbb-4476-8245-8934c67d3b2c,RNP1,0,,N,Y,243,246,63,66,29,KM,J908,成都ACC7800(不含)以上贵阳ACC7800(含)以下
cc54cf23-5bb1-411d-ac76-981212342803,93494854-0e2c-4941-8683-ab0ab1ae7e8e,bb15ba7f-4bd7-4c15-ba18-d5d078d6faa0,1,X,IBVUL,DESIGNATED_POINT,,E0960030,N301756,0,,0,N,PARGU,DESIGNATED_POINT,,E0962517,N305900,0,,0,N,782a7b1c-8eb8-476f-ae94-cd43731513e4,6a42f001-ec90-454b-b2d7-8d009989343a,RNP4,0,,Y,Y,27,28,207,208,86,KM,W12,拉萨ACC
ccec53b4-92f4-45bb-a702-bfe09f631d84,0daf00b1-89b3-404e-8e21-6ea3a5eff911,eb18bf36-7f8e-4824-867a-77811498eee0,1,X,SNJ,VORDME,,E1102013,N313740,117.3,MHz,0,N,P497,DESIGNATED_POINT,,E1102351,N305241,0,,0,N,21b63e41-a423-4e45-9930-758d5f079dd4,7d9432dd-4429-49a5-920b-42829c1ae838,,0,,Y,Y,176,179,356,359,84,KM,J137,广州ACC7800(不含)以上武汉ACC7800(含)以下
0da1f4f9-7272-4f8b-9943-0f228d11e8ee,ff8617f6-467b-4b38-bf3d-de3a78468451,1c7c9cd0-950e-45cc-bccf-6e1e721af835,1,X,SHR,VORDME,,E1175808,N282504,114,MHz,0,N,UPSAG,DESIGNATED_POINT,,E1182153,N282547,0,,0,N,0de3e3e8-7c78-43fe-9efb-587d842107d6,adb04279-e804-496e-b6d3-735e93b98e8f,RNAV2,0,,Y,Y,88,93,268,273,39,KM,X178,上海ACC7800(不含)以上南昌ACC7800(含)以下
dbf19696-ece8-4bde-a487-c342262de65b,ff8617f6-467b-4b38-bf3d-de3a78468451,fd5a4f61-b527-494c-bf08-382f9f08dd16,2,X,UPSAG,DESIGNATED_POINT,,E1182153,N282547,0,,0,N,EMRID,DESIGNATED_POINT,,E1193855,N293256,0,,0,N,adb04279-e804-496e-b6d3-735e93b98e8f,10a811b3-1379-4092-8cd8-1a80241f78cd,RNAV2,0,,Y,Y,45,51,225,231,176,KM,X178,UPSAG：上海ACC7800(不含)以上南昌ACC7800(含)以下EMRID：上海ACC
42aa2498-7bb8-4825-825b-0e43c75222df,65f3d1c9-0610-4cea-800b-fcbb47c156e8,3a3f41dd-8587-40ec-b967-551bb1d4525a,1,B,REPOL,DESIGNATED_POINT,,E1194042,N373532,0,,0,N,GUMED,DESIGNATED_POINT,,E1203420,N380100,0,,0,N,bc3fffe6-73ea-4b48-a5a5-62c1f56be0f2,1e86698d-5b0e-4424-80e9-bd1210475110,RNAV2,0,,Y,Y,59,0,239,246,92,KM,V42,青岛ACC
aa6288a9-ac37-4854-b17c-3b9c36c01255,a988065b-ec1d-4af8-9dd6-a9c6a7e9ee0d,bd8c8b98-61dd-4ce5-9114-5c7ca9685152,1,X,DSY,VORDME,,E1105601,N323423,115.15,MHz,0,N,TOGOG,DESIGNATED_POINT,,E1094719,N332234,0,,0,N,123fadac-30a2-4b6a-bbfb-b157a91a1e55,7510cfb9-927a-48cc-86e9-dd0bf11008c3,,0,,Y,Y,310,314,130,134,139,KM,V111,武当山VOR/DME:广州ACC7800(不含)以上武汉ACC7800(含)以下TOGOG:西安ACC
b9fc1ec2-0c39-4966-a940-cf1f14355115,f6f4d4fe-724e-4eca-9061-1f5b0ba681de,d65eac2c-e8ae-41be-bf92-0bed479b8147,1,F,VIGEK,DESIGNATED_POINT,,E1140838,N400254,0,,0,N,ANOLO,DESIGNATED_POINT,,E1140000,N400630,0,,0,N,434a0bda-2a64-4b39-871d-04632cb91f21,cecc3417-8bfa-4f65-975d-9934cf71fb76,RNAV2,0,,Y,Y,299,304,119,124,14,KM,W96,北京ACC
b58a9ed0-a6b6-4198-acf3-ca545f2f8e94,f6f4d4fe-724e-4eca-9061-1f5b0ba681de,03b210e8-df67-440b-91d6-e850df9585d5,2,F,ANOLO,DESIGNATED_POINT,,E1140000,N400630,0,,0,N,MEGUS,DESIGNATED_POINT,,E1133844,N401506,0,,0,N,cecc3417-8bfa-4f65-975d-9934cf71fb76,4bda0f06-c21b-4cbe-861a-b309847b48dd,RNAV2,0,,Y,Y,298,304,118,124,34,KM,W96,北京ACC
5ecf6902-524a-4803-9900-f52c59a0ad94,f6f4d4fe-724e-4eca-9061-1f5b0ba681de,e953c13d-de16-4ba3-ab38-842d09d48904,3,F,MEGUS,DESIGNATED_POINT,,E1133844,N401506,0,,0,N,SELGO,DESIGNATED_POINT,,E1130511,N402841,0,,0,N,4bda0f06-c21b-4cbe-861a-b309847b48dd,571b8b2a-bf5e-4218-b552-e19bb1ba6b09,RNAV2,0,,Y,Y,298,304,118,124,54,KM,W96,北京ACC
de535213-8409-4d17-8d6c-66cf9e6a1014,f6f4d4fe-724e-4eca-9061-1f5b0ba681de,6ab0f032-1b99-40bd-8a83-5ec5bf60d471,4,F,SELGO,DESIGNATED_POINT,,E1130511,N402841,0,,0,N,UPSUR,DESIGNATED_POINT,,E1124809,N403526,0,,0,N,571b8b2a-bf5e-4218-b552-e19bb1ba6b09,4db331b4-03d1-46b7-a4cc-fa4f462ada0c,RNAV2,0,,Y,Y,298,304,118,124,27,KM,W96,北京ACC
e0e64d01-ff16-42f3-af10-d04a88f35670,4fbf9a07-9006-4a44-874a-35b27c86c28b,e00094c2-ef82-45dd-a7b1-b7c8b2ce95d2,1,F,LEBUN,DESIGNATED_POINT,,E1153520,N374753,0,,0,N,BEKDO,DESIGNATED_POINT,,E1161439,N381533,0,,0,N,6803c696-2b3d-45f9-82ae-1903be604994,5110b003-c497-4204-8cae-41d6781fcac3,RNAV2,0,,Y,Y,48,54,228,0,77,KM,W57,北京ACC
